source_id,sequence,source_name,source_category,local_xml_url,xml_url,feed_url,url_mode,screen,status,incremental_mode,incremental_decision,source_has_history,probe_limit,feed_items_seen,anchor_found,anchor_index,selected_items_for_processing,incremental_warning,total_items,new_items,duplicate_items,screened_items,recommended_items_from_api_response,new_items_recommended,new_event_items,incremental_items,silent_items,failed_items,error_type,error_message,fetch_feed_seconds,llm_basic_screening_seconds,llm_need_matching_seconds,llm_screen_and_match_seconds,screening_mode,llm_call_count,embedding_seconds,lock_wait_seconds,lock_held_seconds,pre_dedupe_lock_wait_seconds,pre_dedupe_lock_held_seconds,commit_lock_wait_seconds,commit_lock_held_seconds,source_total_seconds
articles-6eee6aa9,321,今日热榜,Articles,,https://web2rss.cc/feed/rebang.today?preview=true,https://web2rss.cc/feed/rebang.today?preview=true,docker-host,False,failed,,,,,,,,,,0,0,0,0,0,unknown,0,0,0,0,network_error,"{""ok"": false, ""error"": {""error_code"": ""rss_fetch_connection_error"", ""message"": ""[Errno 8] nodename nor servname provided, or not known"", ""retryable"": true, ""source_id"": ""articles-6eee6aa9"", ""feed_url"": ""https://web2rss.cc/feed/rebang.today?preview=true""}, ""run"": {""run_id"": ""rss_20260516_082404_454346_articles-6eee6aa9"", ""source_id"": ""articles-6eee6aa9"", ""status"": ""failed"", ""started_at"": ""2026-05-16T08:24:04.454346+00:00"", ""finished_at"": ""2026-05-16T08:24:04.899166+00:00"", ""duration_ms"": 445, ""duration_seconds"": 0.445, ""error_code"": ""rss_fetch_connection_error"", ""error_message"": ""[Errno 8] nodename nor servname provided, or not known"", ""retryable"": true, ""stats"": {""fetched_entries"": 0, ""processed_entries"": 0, ""new_items"": 0, ""duplicate_items"": 0, ""failed_items"": 0, ""feed_items_seen"": 0, ""selected_items_for_processing"": 0, ""processed_items"": 0}, ""incremental"": {""mode"": ""fixed_limit"", ""decision"": null, ""anchor_found"": null, ""anchor_index"": null, ""warnings"": [], ""incremental_mode"": ""fixed_",,,,,,,,0,0,0,0,0,0,
videos-bb7539d1,322,付航脱口秀,Videos/绝活娱乐,,http://127.0.0.1:1200/bilibili/user/video/57592895,http://127.0.0.1:1200/bilibili/user/video/57592895,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-6ed459a7,323,付航脱口秀精选,Videos/绝活娱乐,,http://127.0.0.1:1200/bilibili/user/video/3493286857673111,http://127.0.0.1:1200/bilibili/user/video/3493286857673111,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
socialmedia-79f30bd5,324,你不知道的行业内幕 - 即刻圈子,SocialMedia/资讯,,http://127.0.0.1:1200/jike/topic/5699f451d3e8351200bffdc8,http://127.0.0.1:1200/jike/topic/5699f451d3e8351200bffdc8,docker-host,False,success,until_existing,new_source_initial_baseline,False,,10,False,,10,New source: processing first 10 items as initial baseline (new_source_initial_limit=30).,10,10,0,10,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-1-cf9b2906,325,你是想气死1酱么,Videos/绝活娱乐,,http://127.0.0.1:1200/bilibili/user/video/375040863,http://127.0.0.1:1200/bilibili/user/video/375040863,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-b4b5f239,326,信息差——独立开发者出海周刊,Articles,,https://gapis.money/rss.xml,https://gapis.money/rss.xml,docker-host,False,failed,,,,,,,,,,0,0,0,0,0,unknown,0,0,0,0,feed_parse_error,"{""ok"": false, ""error"": {""error_code"": ""rss_parse_error"", ""message"": ""failed to parse feed: <unknown>:28:5120: not well-formed (invalid token)"", ""retryable"": false, ""source_id"": ""articles-b4b5f239"", ""feed_url"": ""https://gapis.money/rss.xml""}, ""run"": {""run_id"": ""rss_20260516_082409_489305_articles-b4b5f239"", ""source_id"": ""articles-b4b5f239"", ""status"": ""failed"", ""started_at"": ""2026-05-16T08:24:09.489305+00:00"", ""finished_at"": ""2026-05-16T08:24:12.771533+00:00"", ""duration_ms"": 3282, ""duration_seconds"": 3.282, ""error_code"": ""rss_parse_error"", ""error_message"": ""failed to parse feed: <unknown>:28:5120: not well-formed (invalid token)"", ""retryable"": false, ""stats"": {""fetched_entries"": 0, ""processed_entries"": 0, ""new_items"": 0, ""duplicate_items"": 0, ""failed_items"": 0, ""feed_items_seen"": 0, ""selected_items_for_processing"": 0, ""processed_items"": 0}, ""incremental"": {""mode"": ""fixed_limit"", ""decision"": null, ""anchor_found"": null, ""anchor_index"": null, ""warnings"": [], ""incremental_mode"": ""fixed_limit",,,,,,,,0,0,0,0,0,0,
articles-0ab76289,327,偷懒爱好者周刊,Articles,,https://toolight.cn/open/p/weekly/atom.xml,https://toolight.cn/open/p/weekly/atom.xml,docker-host,False,failed,,,,,,,,,,0,0,0,0,0,unknown,0,0,0,0,unknown,"{""ok"": false, ""error"": {""error_code"": ""rss_fetch_not_found"", ""message"": ""HTTP Error 404: Not Found"", ""retryable"": false, ""source_id"": ""articles-0ab76289"", ""feed_url"": ""https://toolight.cn/open/p/weekly/atom.xml""}, ""run"": {""run_id"": ""rss_20260516_082410_674665_articles-0ab76289"", ""source_id"": ""articles-0ab76289"", ""status"": ""failed"", ""started_at"": ""2026-05-16T08:24:10.674665+00:00"", ""finished_at"": ""2026-05-16T08:24:12.839569+00:00"", ""duration_ms"": 2165, ""duration_seconds"": 2.165, ""error_code"": ""rss_fetch_not_found"", ""error_message"": ""HTTP Error 404: Not Found"", ""retryable"": false, ""stats"": {""fetched_entries"": 0, ""processed_entries"": 0, ""new_items"": 0, ""duplicate_items"": 0, ""failed_items"": 0, ""feed_items_seen"": 0, ""selected_items_for_processing"": 0, ""processed_items"": 0}, ""incremental"": {""mode"": ""fixed_limit"", ""decision"": null, ""anchor_found"": null, ""anchor_index"": null, ""warnings"": [], ""incremental_mode"": ""fixed_limit"", ""incremental_decision"": null, ""source_has_history"": null}, ""error"": ",,,,,,,,0,0,0,0,0,0,
articles-53d435b2,328,光子星球,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_3082518302.atom,http://127.0.0.1:8003/feed/MP_WXS_3082518302.atom,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-052f8054,329,冲击波工作室,Videos/最娱乐,,http://127.0.0.1:1200/bilibili/user/video/1567045834,http://127.0.0.1:1200/bilibili/user/video/1567045834,docker-host,False,success,until_existing,new_source_initial_baseline,False,,17,False,,17,New source: processing first 17 items as initial baseline (new_source_initial_limit=30).,17,17,0,17,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-4df4c004,330,冲男阿凉,Videos/绝活娱乐,,http://127.0.0.1:1200/bilibili/user/video/239060440,http://127.0.0.1:1200/bilibili/user/video/239060440,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-cf86842b,331,刘夙的科技世界,Articles/社评,,https://wewe-rss.jerrylf.uk/feeds/MP_WXS_3002603832.json,https://wewe-rss.jerrylf.uk/feeds/MP_WXS_3002603832.json,docker-host,False,failed,,,,,,,,,,0,0,0,0,0,unknown,0,0,0,0,timeout,"""timed out""",,,,,,,,0,0,0,0,0,0,
articles-nlp,332,刘聪NLP,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_3891555159.atom,http://127.0.0.1:8003/feed/MP_WXS_3891555159.atom,docker-host,False,success,until_existing,new_source_initial_baseline,False,,25,False,,25,New source: processing first 25 items as initial baseline (new_source_initial_limit=30).,25,25,0,25,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-coco,333,努力戒咕的coco锤,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/470585121,http://127.0.0.1:1200/bilibili/user/video/470585121,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-crossing,334,十字路口Crossing,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_3010319264.atom,http://127.0.0.1:8003/feed/MP_WXS_3010319264.atom,docker-host,False,success,until_existing,new_source_initial_baseline,False,,25,False,,25,New source: processing first 25 items as initial baseline (new_source_initial_limit=30).,25,25,0,25,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-9d27dbe5,335,十年之约聚合订阅,Articles/科技与编程,,https://tool.bcrjl.com/snzy-rss/,https://tool.bcrjl.com/snzy-rss/,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-8509566d,336,半只笨猪,Videos/绝活娱乐,,http://127.0.0.1:1200/bilibili/user/video/498505577,http://127.0.0.1:1200/bilibili/user/video/498505577,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-98d68260,337,半月谈快报,Articles/党政信息,,https://data.getpodcast.xyz/data/ximalaya/9604235.xml,https://data.getpodcast.xyz/data/ximalaya/9604235.xml,docker-host,False,success,until_existing,new_source_initial_baseline,False,,15,False,,15,New source: processing first 15 items as initial baseline (new_source_initial_limit=30).,15,15,0,15,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-fe14708b,338,单弦震脉,Videos/绝活娱乐,,http://127.0.0.1:1200/bilibili/user/video/5316213,http://127.0.0.1:1200/bilibili/user/video/5316213,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-ai,339,卡尔的AI沃茨,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_3871977637.atom,http://127.0.0.1:8003/feed/MP_WXS_3871977637.atom,docker-host,False,success,until_existing,new_source_initial_baseline,False,,25,False,,25,New source: processing first 25 items as initial baseline (new_source_initial_limit=30).,25,25,0,25,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-9f34f0dc,340,卡纸大寨主,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/17780825,http://127.0.0.1:1200/bilibili/user/video/17780825,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-ffbe1ba4,341,司机社综合周排行榜,Videos,,http://127.0.0.1:1200/xsijishe/rank/weekly,http://127.0.0.1:1200/xsijishe/rank/weekly,docker-host,False,failed,,,,,,,,,,0,0,0,0,0,unknown,0,0,0,0,rsshub_503,"{""ok"": false, ""error"": {""error_code"": ""rss_fetch_server_error"", ""message"": ""HTTP Error 503: Service Unavailable"", ""retryable"": true, ""source_id"": ""videos-ffbe1ba4"", ""feed_url"": ""http://127.0.0.1:1200/xsijishe/rank/weekly""}, ""run"": {""run_id"": ""rss_20260516_082425_261985_videos-ffbe1ba4"", ""source_id"": ""videos-ffbe1ba4"", ""status"": ""failed"", ""started_at"": ""2026-05-16T08:24:25.261985+00:00"", ""finished_at"": ""2026-05-16T08:24:27.954312+00:00"", ""duration_ms"": 2692, ""duration_seconds"": 2.692, ""error_code"": ""rss_fetch_server_error"", ""error_message"": ""HTTP Error 503: Service Unavailable"", ""retryable"": true, ""stats"": {""fetched_entries"": 0, ""processed_entries"": 0, ""new_items"": 0, ""duplicate_items"": 0, ""failed_items"": 0, ""feed_items_seen"": 0, ""selected_items_for_processing"": 0, ""processed_items"": 0}, ""incremental"": {""mode"": ""fixed_limit"", ""decision"": null, ""anchor_found"": null, ""anchor_index"": null, ""warnings"": [], ""incremental_mode"": ""fixed_limit"", ""incremental_decision"": null, ""source_has_history""",,,,,,,,0,0,0,0,0,0,
videos-bd29fe04,342,司机社综合月排行榜,Videos,,http://127.0.0.1:1200/xsijishe/rank/monthly,http://127.0.0.1:1200/xsijishe/rank/monthly,docker-host,False,failed,,,,,,,,,,0,0,0,0,0,unknown,0,0,0,0,rsshub_503,"{""ok"": false, ""error"": {""error_code"": ""rss_fetch_server_error"", ""message"": ""HTTP Error 503: Service Unavailable"", ""retryable"": true, ""source_id"": ""videos-bd29fe04"", ""feed_url"": ""http://127.0.0.1:1200/xsijishe/rank/monthly""}, ""run"": {""run_id"": ""rss_20260516_082425_900857_videos-bd29fe04"", ""source_id"": ""videos-bd29fe04"", ""status"": ""failed"", ""started_at"": ""2026-05-16T08:24:25.900857+00:00"", ""finished_at"": ""2026-05-16T08:24:27.918754+00:00"", ""duration_ms"": 2018, ""duration_seconds"": 2.018, ""error_code"": ""rss_fetch_server_error"", ""error_message"": ""HTTP Error 503: Service Unavailable"", ""retryable"": true, ""stats"": {""fetched_entries"": 0, ""processed_entries"": 0, ""new_items"": 0, ""duplicate_items"": 0, ""failed_items"": 0, ""feed_items_seen"": 0, ""selected_items_for_processing"": 0, ""processed_items"": 0}, ""incremental"": {""mode"": ""fixed_limit"", ""decision"": null, ""anchor_found"": null, ""anchor_index"": null, ""warnings"": [], ""incremental_mode"": ""fixed_limit"", ""incremental_decision"": null, ""source_has_history",,,,,,,,0,0,0,0,0,0,
videos-9a3b6830,343,司马尘,Videos/绝活娱乐,,http://127.0.0.1:1200/bilibili/user/video/334932680,http://127.0.0.1:1200/bilibili/user/video/334932680,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-alan,344,向杨Alan君,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/495979610,http://127.0.0.1:1200/bilibili/user/video/495979610,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
socialmedia-vista8,345,向阳乔木(@vista8),SocialMedia,,https://api.xgo.ing/rss/user/9de19c78f7454ad08c956c1a00d237fe,https://api.xgo.ing/rss/user/9de19c78f7454ad08c956c1a00d237fe,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-597f580b,346,听泉赏宝,Videos/绝活娱乐,,http://127.0.0.1:1200/bilibili/user/video/3546592976046554,http://127.0.0.1:1200/bilibili/user/video/3546592976046554,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-plus,347,周侃侃plus,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/600428973,http://127.0.0.1:1200/bilibili/user/video/600428973,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-5416f3fa,348,周刊 归档 - 酷口家数字花园,Articles,,https://weqoocu.com/feed,https://weqoocu.com/feed,docker-host,False,success,until_existing,new_source_initial_baseline,False,,20,False,,20,New source: processing first 20 items as initial baseline (new_source_initial_limit=30).,20,20,0,20,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-010c8910,349,和张程一起学习吧,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/631899631,http://127.0.0.1:1200/bilibili/user/video/631899631,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-320cc06b,350,咖啡醉足球,Videos/绝活娱乐,,http://127.0.0.1:1200/bilibili/user/video/436553623,http://127.0.0.1:1200/bilibili/user/video/436553623,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-e6443972,351,哥飞,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_2399233620.atom,http://127.0.0.1:8003/feed/MP_WXS_2399233620.atom,docker-host,False,success,until_existing,new_source_initial_baseline,False,,25,False,,25,New source: processing first 25 items as initial baseline (new_source_initial_limit=30).,25,25,0,25,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-077c5553,352,啊桂实验室,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_3097885397.atom,http://127.0.0.1:8003/feed/MP_WXS_3097885397.atom,docker-host,False,success,until_existing,new_source_initial_baseline,False,,26,False,,26,New source: processing first 26 items as initial baseline (new_source_initial_limit=30).,26,26,0,26,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
socialmedia,353,图书推荐 – 书伴,SocialMedia,,http://127.0.0.1:1200/bookfere/books,http://127.0.0.1:1200/bookfere/books,docker-host,False,success,until_existing,new_source_initial_baseline,False,,15,False,,15,New source: processing first 15 items as initial baseline (new_source_initial_limit=30).,15,15,0,15,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
videos-29b1505e,354,坚果熊说博弈,Videos/长知识,,http://127.0.0.1:1200/bilibili/user/video/388394328,http://127.0.0.1:1200/bilibili/user/video/388394328,docker-host,False,success,until_existing,new_source_initial_baseline,False,,30,False,,30,New source: processing first 30 items as initial baseline (new_source_initial_limit=30).,30,30,0,30,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
articles-4664adbc,355,夕小瑶科技说,Articles/微信公众号,,http://127.0.0.1:8003/feed/MP_WXS_3207765945.atom,http://127.0.0.1:8003/feed/MP_WXS_3207765945.atom,docker-host,False,success,until_existing,new_source_initial_baseline,False,,28,False,,28,New source: processing first 28 items as initial baseline (new_source_initial_limit=30).,28,28,0,28,0,unknown,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,
