source_id,sequence,source_name,source_category,local_xml_url,xml_url,feed_url,url_mode,screen,status,total_items,new_items,duplicate_items,screened_items,recommended_items_from_api_response,new_items_recommended,new_event_items,incremental_items,silent_items,failed_items,error_type,error_message
"{""feed_url"": ""https://mjg59.dreamwidth.org/data/rss"", ""local_xml_url"": """", ""row_index"": 446, ""source_category"": ""英文博客"", ""source_name"": ""mjg59.dreamwidth.org"", ""xml_url"": ""https://mjg59.dreamwidth.org/data/rss""}",445,mjg59.dreamwidth.org,英文博客,,https://mjg59.dreamwidth.org/data/rss,https://mjg59.dreamwidth.org/data/rss,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://computer.rip/rss.xml"", ""local_xml_url"": """", ""row_index"": 447, ""source_category"": ""英文博客"", ""source_name"": ""computer.rip"", ""xml_url"": ""https://computer.rip/rss.xml""}",446,computer.rip,英文博客,,https://computer.rip/rss.xml,https://computer.rip/rss.xml,docker-host,True,success,3,2,1,2,2,unknown,1,0,2,0,,
"{""feed_url"": ""https://www.tedunangst.com/flak/rss"", ""local_xml_url"": """", ""row_index"": 448, ""source_category"": ""英文博客"", ""source_name"": ""tedunangst.com"", ""xml_url"": ""https://www.tedunangst.com/flak/rss""}",447,tedunangst.com,英文博客,,https://www.tedunangst.com/flak/rss,https://www.tedunangst.com/flak/rss,docker-host,True,skipped_known_failed,0,0,0,0,0,unknown,0,0,0,0,skipped_known_failed,Skipped because this source already failed in a prior run.
"{""feed_url"": ""http://host.docker.internal:1200/xiaoyuzhou/podcast/643928f99361a4e7c38a9555"", ""local_xml_url"": ""http://127.0.0.1:1200/xiaoyuzhou/podcast/643928f99361a4e7c38a9555"", ""row_index"": 449, ""source_category"": ""播客"", ""source_name"": ""小宇宙 Podcast 643928f99361a4e7c38a9555"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/xiaoyuzhou/podcast/643928f99361a4e7c38a9555""}",448,小宇宙 Podcast 643928f99361a4e7c38a9555,播客,http://127.0.0.1:1200/xiaoyuzhou/podcast/643928f99361a4e7c38a9555,https://macmini-rsshub.tail99ecfa.ts.net/xiaoyuzhou/podcast/643928f99361a4e7c38a9555,http://host.docker.internal:1200/xiaoyuzhou/podcast/643928f99361a4e7c38a9555,docker-host,True,success,3,0,3,0,3,unknown,3,0,0,0,,
"{""feed_url"": ""http://host.docker.internal:1200/xiaoyuzhou/podcast/61cbaac48bb4cd867fcabe22"", ""local_xml_url"": ""http://127.0.0.1:1200/xiaoyuzhou/podcast/61cbaac48bb4cd867fcabe22"", ""row_index"": 450, ""source_category"": ""播客"", ""source_name"": ""小宇宙 Podcast 61cbaac48bb4cd867fcabe22"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/xiaoyuzhou/podcast/61cbaac48bb4cd867fcabe22""}",449,小宇宙 Podcast 61cbaac48bb4cd867fcabe22,播客,http://127.0.0.1:1200/xiaoyuzhou/podcast/61cbaac48bb4cd867fcabe22,https://macmini-rsshub.tail99ecfa.ts.net/xiaoyuzhou/podcast/61cbaac48bb4cd867fcabe22,http://host.docker.internal:1200/xiaoyuzhou/podcast/61cbaac48bb4cd867fcabe22,docker-host,True,success,3,0,3,0,3,unknown,3,0,0,0,,
"{""feed_url"": ""http://host.docker.internal:1200/xiaoyuzhou/podcast/648b0b641c48983391a63f98"", ""local_xml_url"": ""http://127.0.0.1:1200/xiaoyuzhou/podcast/648b0b641c48983391a63f98"", ""row_index"": 451, ""source_category"": ""播客"", ""source_name"": ""小宇宙 Podcast 648b0b641c48983391a63f98"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/xiaoyuzhou/podcast/648b0b641c48983391a63f98""}",450,小宇宙 Podcast 648b0b641c48983391a63f98,播客,http://127.0.0.1:1200/xiaoyuzhou/podcast/648b0b641c48983391a63f98,https://macmini-rsshub.tail99ecfa.ts.net/xiaoyuzhou/podcast/648b0b641c48983391a63f98,http://host.docker.internal:1200/xiaoyuzhou/podcast/648b0b641c48983391a63f98,docker-host,True,success,3,0,3,0,3,unknown,3,0,0,0,,
"{""feed_url"": ""http://host.docker.internal:1200/xiaoyuzhou/podcast/5e5c52c9418a84a04625e6cc"", ""local_xml_url"": ""http://127.0.0.1:1200/xiaoyuzhou/podcast/5e5c52c9418a84a04625e6cc"", ""row_index"": 452, ""source_category"": ""播客"", ""source_name"": ""小宇宙 Podcast 5e5c52c9418a84a04625e6cc"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/xiaoyuzhou/podcast/5e5c52c9418a84a04625e6cc""}",451,小宇宙 Podcast 5e5c52c9418a84a04625e6cc,播客,http://127.0.0.1:1200/xiaoyuzhou/podcast/5e5c52c9418a84a04625e6cc,https://macmini-rsshub.tail99ecfa.ts.net/xiaoyuzhou/podcast/5e5c52c9418a84a04625e6cc,http://host.docker.internal:1200/xiaoyuzhou/podcast/5e5c52c9418a84a04625e6cc,docker-host,True,success,3,2,1,2,2,unknown,1,0,2,0,,
"{""feed_url"": ""http://host.docker.internal:1200/xiaoyuzhou/podcast/63b7dd49289d2739647d9587"", ""local_xml_url"": ""http://127.0.0.1:1200/xiaoyuzhou/podcast/63b7dd49289d2739647d9587"", ""row_index"": 453, ""source_category"": ""播客"", ""source_name"": ""小宇宙 Podcast 63b7dd49289d2739647d9587"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/xiaoyuzhou/podcast/63b7dd49289d2739647d9587""}",452,小宇宙 Podcast 63b7dd49289d2739647d9587,播客,http://127.0.0.1:1200/xiaoyuzhou/podcast/63b7dd49289d2739647d9587,https://macmini-rsshub.tail99ecfa.ts.net/xiaoyuzhou/podcast/63b7dd49289d2739647d9587,http://host.docker.internal:1200/xiaoyuzhou/podcast/63b7dd49289d2739647d9587,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""http://host.docker.internal:1200/xiaoyuzhou/podcast/6507bc165c88d2412626b401"", ""local_xml_url"": ""http://127.0.0.1:1200/xiaoyuzhou/podcast/6507bc165c88d2412626b401"", ""row_index"": 454, ""source_category"": ""播客"", ""source_name"": ""小宇宙 Podcast 6507bc165c88d2412626b401"", ""xml_url"": ""https://macmini-rsshub.tail99ecfa.ts.net/xiaoyuzhou/podcast/6507bc165c88d2412626b401""}",453,小宇宙 Podcast 6507bc165c88d2412626b401,播客,http://127.0.0.1:1200/xiaoyuzhou/podcast/6507bc165c88d2412626b401,https://macmini-rsshub.tail99ecfa.ts.net/xiaoyuzhou/podcast/6507bc165c88d2412626b401,http://host.docker.internal:1200/xiaoyuzhou/podcast/6507bc165c88d2412626b401,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://lilianweng.github.io/index.xml"", ""local_xml_url"": """", ""row_index"": 455, ""source_category"": ""英文博客"", ""source_name"": ""Lil'Log"", ""xml_url"": ""https://lilianweng.github.io/index.xml""}",454,Lil'Log,英文博客,,https://lilianweng.github.io/index.xml,https://lilianweng.github.io/index.xml,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""https://www.verysmallwoods.com/feed.xml"", ""local_xml_url"": """", ""row_index"": 456, ""source_category"": ""英文博客"", ""source_name"": ""Very Small Woods"", ""xml_url"": ""https://www.verysmallwoods.com/feed.xml""}",455,Very Small Woods,英文博客,,https://www.verysmallwoods.com/feed.xml,https://www.verysmallwoods.com/feed.xml,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_3223096120.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_3223096120.atom"", ""row_index"": 457, ""source_category"": ""微信公众号"", ""source_name"": ""数字生命卡兹克"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_3223096120.atom""}",456,数字生命卡兹克,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_3223096120.atom,http://192.168.1.6:8003/feed/MP_WXS_3223096120.atom,http://host.docker.internal:8003/feed/MP_WXS_3223096120.atom,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_3087832081.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_3087832081.atom"", ""row_index"": 458, ""source_category"": ""微信公众号"", ""source_name"": ""AGI Hunt"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_3087832081.atom""}",457,AGI Hunt,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_3087832081.atom,http://192.168.1.6:8003/feed/MP_WXS_3087832081.atom,http://host.docker.internal:8003/feed/MP_WXS_3087832081.atom,docker-host,True,success,3,2,1,2,2,unknown,1,0,2,0,,
"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_3871977637.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_3871977637.atom"", ""row_index"": 459, ""source_category"": ""微信公众号"", ""source_name"": ""卡尔的AI沃茨"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_3871977637.atom""}",458,卡尔的AI沃茨,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_3871977637.atom,http://192.168.1.6:8003/feed/MP_WXS_3871977637.atom,http://host.docker.internal:8003/feed/MP_WXS_3871977637.atom,docker-host,True,success,3,2,1,2,2,unknown,1,0,2,0,,
"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_3934419561.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_3934419561.atom"", ""row_index"": 460, ""source_category"": ""微信公众号"", ""source_name"": ""赛博禅心"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_3934419561.atom""}",459,赛博禅心,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_3934419561.atom,http://192.168.1.6:8003/feed/MP_WXS_3934419561.atom,http://host.docker.internal:8003/feed/MP_WXS_3934419561.atom,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_2398553439.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_2398553439.atom"", ""row_index"": 461, ""source_category"": ""微信公众号"", ""source_name"": ""AI产品黄叔"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_2398553439.atom""}",460,AI产品黄叔,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_2398553439.atom,http://192.168.1.6:8003/feed/MP_WXS_2398553439.atom,http://host.docker.internal:8003/feed/MP_WXS_2398553439.atom,docker-host,True,success,3,2,1,2,2,unknown,2,0,1,0,,
"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_3565037632.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_3565037632.atom"", ""row_index"": 462, ""source_category"": ""微信公众号"", ""source_name"": ""网罗灯下黑"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_3565037632.atom""}",461,网罗灯下黑,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_3565037632.atom,http://192.168.1.6:8003/feed/MP_WXS_3565037632.atom,http://host.docker.internal:8003/feed/MP_WXS_3565037632.atom,docker-host,True,success,3,2,1,2,2,unknown,1,0,2,0,,
"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_3585152880.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_3585152880.atom"", ""row_index"": 463, ""source_category"": ""微信公众号"", ""source_name"": ""苍何"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_3585152880.atom""}",462,苍何,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_3585152880.atom,http://192.168.1.6:8003/feed/MP_WXS_3585152880.atom,http://host.docker.internal:8003/feed/MP_WXS_3585152880.atom,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_2394281674.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_2394281674.atom"", ""row_index"": 464, ""source_category"": ""微信公众号"", ""source_name"": ""饼干哥哥AGI"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_2394281674.atom""}",463,饼干哥哥AGI,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_2394281674.atom,http://192.168.1.6:8003/feed/MP_WXS_2394281674.atom,http://host.docker.internal:8003/feed/MP_WXS_2394281674.atom,docker-host,True,success,3,2,1,2,2,unknown,2,0,1,0,,
"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_3891555159.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_3891555159.atom"", ""row_index"": 465, ""source_category"": ""微信公众号"", ""source_name"": ""刘聪NLP"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_3891555159.atom""}",464,刘聪NLP,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_3891555159.atom,http://192.168.1.6:8003/feed/MP_WXS_3891555159.atom,http://host.docker.internal:8003/feed/MP_WXS_3891555159.atom,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_3892772220.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_3892772220.atom"", ""row_index"": 466, ""source_category"": ""微信公众号"", ""source_name"": ""AI产品阿颖"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_3892772220.atom""}",465,AI产品阿颖,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_3892772220.atom,http://192.168.1.6:8003/feed/MP_WXS_3892772220.atom,http://host.docker.internal:8003/feed/MP_WXS_3892772220.atom,docker-host,True,success,3,2,1,2,2,unknown,2,0,1,0,,
"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_3927644787.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_3927644787.atom"", ""row_index"": 467, ""source_category"": ""微信公众号"", ""source_name"": ""01Founder"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_3927644787.atom""}",466,01Founder,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_3927644787.atom,http://192.168.1.6:8003/feed/MP_WXS_3927644787.atom,http://host.docker.internal:8003/feed/MP_WXS_3927644787.atom,docker-host,True,success,3,2,1,2,2,unknown,1,0,2,0,,
"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_3917501995.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_3917501995.atom"", ""row_index"": 468, ""source_category"": ""微信公众号"", ""source_name"": ""AI故事计划"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_3917501995.atom""}",467,AI故事计划,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_3917501995.atom,http://192.168.1.6:8003/feed/MP_WXS_3917501995.atom,http://host.docker.internal:8003/feed/MP_WXS_3917501995.atom,docker-host,True,success,3,2,1,2,2,unknown,2,0,1,0,,
"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_3010319264.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_3010319264.atom"", ""row_index"": 469, ""source_category"": ""微信公众号"", ""source_name"": ""十字路口Crossing"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_3010319264.atom""}",468,十字路口Crossing,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_3010319264.atom,http://192.168.1.6:8003/feed/MP_WXS_3010319264.atom,http://host.docker.internal:8003/feed/MP_WXS_3010319264.atom,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_3201599457.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_3201599457.atom"", ""row_index"": 470, ""source_category"": ""微信公众号"", ""source_name"": ""沃垠AI"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_3201599457.atom""}",469,沃垠AI,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_3201599457.atom,http://192.168.1.6:8003/feed/MP_WXS_3201599457.atom,http://host.docker.internal:8003/feed/MP_WXS_3201599457.atom,docker-host,True,success,3,2,1,2,3,unknown,2,0,1,0,,
"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_3957475902.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_3957475902.atom"", ""row_index"": 471, ""source_category"": ""微信公众号"", ""source_name"": ""阿伦AI学习笔记"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_3957475902.atom""}",470,阿伦AI学习笔记,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_3957475902.atom,http://192.168.1.6:8003/feed/MP_WXS_3957475902.atom,http://host.docker.internal:8003/feed/MP_WXS_3957475902.atom,docker-host,True,success,3,2,1,2,1,unknown,1,0,2,0,,
"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_3297021519.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_3297021519.atom"", ""row_index"": 472, ""source_category"": ""微信公众号"", ""source_name"": ""胡说成理"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_3297021519.atom""}",471,胡说成理,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_3297021519.atom,http://192.168.1.6:8003/feed/MP_WXS_3297021519.atom,http://host.docker.internal:8003/feed/MP_WXS_3297021519.atom,docker-host,True,success,3,2,1,2,1,unknown,0,0,3,0,,
"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_3016599109.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_3016599109.atom"", ""row_index"": 473, ""source_category"": ""微信公众号"", ""source_name"": ""云中江树"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_3016599109.atom""}",472,云中江树,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_3016599109.atom,http://192.168.1.6:8003/feed/MP_WXS_3016599109.atom,http://host.docker.internal:8003/feed/MP_WXS_3016599109.atom,docker-host,True,success,3,2,1,2,2,unknown,2,0,1,0,,
"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_3930567871.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_3930567871.atom"", ""row_index"": 474, ""source_category"": ""微信公众号"", ""source_name"": ""秋芝2046"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_3930567871.atom""}",473,秋芝2046,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_3930567871.atom,http://192.168.1.6:8003/feed/MP_WXS_3930567871.atom,http://host.docker.internal:8003/feed/MP_WXS_3930567871.atom,docker-host,True,success,3,2,1,2,1,unknown,1,0,2,0,,
"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_3913528478.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_3913528478.atom"", ""row_index"": 475, ""source_category"": ""微信公众号"", ""source_name"": ""AI产品银海"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_3913528478.atom""}",474,AI产品银海,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_3913528478.atom,http://192.168.1.6:8003/feed/MP_WXS_3913528478.atom,http://host.docker.internal:8003/feed/MP_WXS_3913528478.atom,docker-host,True,success,3,2,1,2,2,unknown,2,0,1,0,,
"{""feed_url"": ""http://host.docker.internal:8003/feed/MP_WXS_2399233620.atom"", ""local_xml_url"": ""http://127.0.0.1:8003/feed/MP_WXS_2399233620.atom"", ""row_index"": 476, ""source_category"": ""微信公众号"", ""source_name"": ""哥飞"", ""xml_url"": ""http://192.168.1.6:8003/feed/MP_WXS_2399233620.atom""}",475,哥飞,微信公众号,http://127.0.0.1:8003/feed/MP_WXS_2399233620.atom,http://192.168.1.6:8003/feed/MP_WXS_2399233620.atom,http://host.docker.internal:8003/feed/MP_WXS_2399233620.atom,docker-host,True,success,3,2,1,2,2,unknown,0,1,2,0,,
